"_id",user_id,account_id,account_name,description,type,amount,date,extra_fields.category.0,extra_fields.category.1,extra_fields.category.2,extra_fields.category_id,extra_fields.merchant_name,extra_fields.name,extra_fields.payment_channel,extra_fields.payment_meta.payment_method,created_at
3672244C-9E2C-42E9-A9DD-5B0B80F7E837,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
7FD57339-8713-4DAE-AF8C-4284A7BD3618,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
00D3EAFB-F8D4-4C21-AE9E-7648A0CE4C86,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
B8EAE304-8EE6-4127-AE7D-C15FE5308E0B,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
0B421014-3DEE-4675-83B2-DCF6D797C0B1,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
20BEBF16-E99B-4DFB-9CB3-C9FE318AB188,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
4DCF9C43-E55B-44E3-83A8-D2A47451A369,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
6134ECC7-667E-4128-8F8F-5DE5529375EA,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
2FD035A1-E67A-48C9-9B4B-934F88392294,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
DBC7C48F-2160-4DC6-A125-BBB4B9B3C8FD,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
066FCC69-37AA-44C4-9171-1671FA109F91,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
6E9B9572-0856-4CB0-A874-85E93FDB5E31,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
80B5FCDF-387F-41B6-A3CD-81E593E59988,94102846-0B6D-45D8-AFD1-DA80C54F6746,88F8D694-AFF0-4CFC-BBB6-C89D18059472,Chase - Plaid Money Market (4444),ACH Electronic CreditGUSTO PAY 123456,expense,-5850.0,2021-06-15T19:52:08.000Z,Transfer,Debit,,21006000,,ACH Electronic CreditGUSTO PAY 123456,other,ACH,2021-06-15T19:52:10.714Z
03B023FF-7B0E-4416-94F8-7A17D11906A2,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
5A8BA4C8-6F1B-49D4-8900-62D2212947AC,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
D127470D-6597-4DB9-AB53-B6C305BCDE3C,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
9B20C244-4C53-431A-98FF-22888FF5904B,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
3E927454-A9F1-4380-ABD9-2EA7E86620F5,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
33FD169D-F7B8-4A62-831D-97B91518CDAC,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
F990C825-6C23-4F96-BC35-2EED87F59610,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
687711AB-C618-454A-8D66-75E74204BED2,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
448C54F1-93AB-42AD-8361-57AA87F28F6D,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
30EC3F7C-CB36-45B9-9CD8-B40703AA19F4,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
BAEF592E-78F4-46ED-A95A-E17811765E77,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
571E7A02-B2A6-4175-B566-57A6272C9A25,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
3A118B6A-E255-4E6F-996A-6619620B2B38,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
0D2B1B4E-B890-4C64-8B0A-079CF3B5116B,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
9B4DAFBE-3E4B-4A66-93F2-72B361C8A3C0,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
710BDF79-DAEA-451A-87FF-A0A604C9121F,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
CBB1224D-4EE9-4244-A439-D29AE64F18AD,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
6B720009-30BC-4E62-A6C0-CB953BE1B2C7,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
015D2B8E-DC86-4E59-83D7-27F8D396DEFD,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
91013FA5-140A-4178-87C5-B67C93DAA176,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
52B92E39-5889-4EE9-BF78-94CF2D584172,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
EE30DB5F-E21E-4533-8B73-03CF41A42C4B,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
E869B017-A7BB-4E90-8B00-E3C6C97F98E8,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
4C61CC15-4ABA-408D-95C5-ED5E7A0B3802,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
EABE3236-FB3F-4025-9A1D-91C18B4BE72E,94102846-0B6D-45D8-AFD1-DA80C54F6746,EEFC2DDD-12E5-4CF1-A288-60B442D34708,Chase - Third (2222),CD DEPOSIT .INITIAL.,expense,-1000.0,2021-06-15T19:52:11.000Z,Transfer,Deposit,,21007000,,CD DEPOSIT .INITIAL.,other,,2021-06-15T19:52:14.112Z
66ABE081-2B02-4BEF-9665-C681F9BADEB0,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),SparkFun,expense,-89.4,2021-02-05T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Sparkfun,SparkFun,in store,,2021-06-16T19:33:25.088Z
42FFED5F-C0EA-4C18-B03B-6C610361B9C0,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),Uber 072515 SF**POOL**,expense,-6.33,2021-01-23T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 072515 SF**POOL**,in store,,2021-06-16T19:33:25.088Z
899C7FED-4F82-449F-910B-AA9C7D51DAC5,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),Uber 063015 SF**POOL**,expense,-5.4,2021-01-10T00:00:00.000Z,Travel,Taxi,,22016000,Uber,Uber 063015 SF**POOL**,in store,,2021-06-16T19:33:25.088Z
9E6C63AF-F92E-4287-8650-68129C14A86C,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),United Airlines,income,500.0,2021-01-08T00:00:00.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,other,,2021-06-16T19:33:25.088Z
B5B760FC-481E-4648-ACCF-B7F6A8C778FC,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),McDonald's,expense,-12.0,2021-01-07T00:00:00.000Z,Food and Drink,Restaurants,Fast Food,13005032,McDonald's,McDonald's,in store,,2021-06-16T19:33:25.088Z
46B1493E-9022-40C4-B7B9-C72D73D812CC,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),Starbucks,expense,-4.33,2021-01-07T00:00:00.000Z,Food and Drink,Restaurants,Coffee Shop,13005043,Starbucks,Starbucks,in store,,2021-06-16T19:33:25.088Z
E92DE090-C157-4377-B5FE-FA7254AA6103,94102846-0B6D-45D8-AFD1-DA80C54F6746,89B5210C-BCD0-4173-9C08-576495B62C0F,Chase - Main (0000),SparkFun,expense,-89.4,2021-01-06T00:00:00.000Z,Food and Drink,Restaurants,,13005000,Sparkfun,SparkFun,in store,,2021-06-16T19:33:25.088Z
FF865AE0-15EB-433F-A3DC-225A8BC5D094,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2021-06-15T19:52:14.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-15T19:52:24.411Z
16EB1C9F-7A86-421E-B78D-040634BEF765,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),United Airlines,expense,-500.0,2021-06-15T19:52:14.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-15T19:52:24.411Z
56A7A2BC-001F-45F3-A0C6-7A272AE7436A,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-15T19:52:24.411Z
3429D3D0-0F86-421F-B687-E46CE2182F0D,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2021-06-15T19:52:14.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-15T19:52:24.411Z
3E5A8265-9F85-458F-8441-6BB4A0DA791F,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),KFC,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-15T19:52:24.411Z
82984D66-27AF-4C21-A260-6FFDC69C2049,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2021-06-15T19:52:14.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-15T19:52:24.411Z
90B6DBC8-B455-4189-B362-771F0F2A1C2F,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2021-06-15T19:52:14.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-15T19:52:24.411Z
A6FEED15-9AED-42D7-9F3B-E485EF143466,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),United Airlines,expense,-500.0,2021-06-15T19:52:14.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-15T19:52:24.411Z
A4262666-B94B-409E-993A-61DC80E8C83F,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-15T19:52:24.411Z
FD8D3AC7-B0FD-41F4-8370-71349C723D36,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2021-06-15T19:52:14.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-15T19:52:24.411Z
ED75BEF6-D783-4974-8BE6-473EE560D0E9,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),KFC,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-15T19:52:24.411Z
E33C37CF-DAC3-4AA2-B910-9FE7673FA70F,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2021-06-15T19:52:14.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-15T19:52:24.411Z
4C4F1245-8050-4F66-B4BB-980C2E5F56F6,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2021-06-15T19:52:14.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-15T19:52:24.411Z
66B25C96-DE2A-47BA-881E-22FBA14E7153,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),United Airlines,expense,-500.0,2021-06-15T19:52:14.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-15T19:52:24.411Z
4CFC7C50-F12B-4D63-B32F-49405264D35D,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-15T19:52:24.411Z
3E93314C-FE86-4ECD-89B9-061F61EA0A8A,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2021-06-15T19:52:14.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-15T19:52:24.411Z
E6801125-CCD8-44D3-9386-7185F8EBDA67,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),KFC,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-15T19:52:24.411Z
747C21A5-743B-454B-B73A-933C18D83AC5,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2021-06-15T19:52:14.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-15T19:52:24.411Z
7EB871FB-3B21-4D23-8B0F-9898D94AC228,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2021-06-15T19:52:14.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-15T19:52:24.411Z
70C7125C-6342-41D3-B580-B64C4C36EE1C,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),United Airlines,expense,-500.0,2021-06-15T19:52:14.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-15T19:52:24.411Z
D54F69F1-2FDE-4994-96CD-2821DC27D280,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-15T19:52:24.411Z
6B22AA3B-52D1-42B8-96CB-A7B0A031B43B,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),AUTOMATIC PAYMENT - THANK,expense,-2078.5,2021-06-15T19:52:14.000Z,Payment,,,16000000,,AUTOMATIC PAYMENT - THANK,other,,2021-06-15T19:52:24.411Z
2502E94E-8898-4406-80F3-A6B1835E8165,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),KFC,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,Fast Food,13005032,KFC,KFC,in store,,2021-06-15T19:52:24.411Z
3B5C421B-1862-44F2-BADB-36D4F116DF2E,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Madison Bicycle Shop,expense,-500.0,2021-06-15T19:52:14.000Z,Shops,Sporting Goods,,19046000,Madison Bicycle Shop,Madison Bicycle Shop,in store,,2021-06-15T19:52:24.411Z
51AB3334-6AA7-4D8B-BEB7-9D8F40A8AE7B,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Touchstone Climbing,expense,-78.5,2021-06-15T19:52:14.000Z,Recreation,Gyms and Fitness Centers,,17018000,Touchstone,Touchstone Climbing,in store,,2021-06-15T19:52:24.411Z
DF42B2D5-999F-4116-A4F8-45E47BB4D362,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),United Airlines,expense,-500.0,2021-06-15T19:52:14.000Z,Travel,Airlines and Aviation Services,,22001000,United Airlines,United Airlines,in store,,2021-06-15T19:52:24.411Z
CDBACBEF-B9B0-4570-8A5B-2F64C98E13AC,94102846-0B6D-45D8-AFD1-DA80C54F6746,68B935EC-B351-4364-9B3A-374689EC4C59,Chase - Plaid Credit Card (3333),Tectra Inc,expense,-500.0,2021-06-15T19:52:14.000Z,Food and Drink,Restaurants,,13005000,Tectra Inc,Tectra Inc,in store,,2021-06-15T19:52:24.411Z
